,name,reviews,score,year,month,day,label,sentiment,percent
13386,박유진,이게임 너무 재미있습니다 게인적으로 좀비 무찌르는 맛이 있네요 위 답습니다 광고도 안나오고 또 혼자서하니까 트롤도 없어서 너무 좋습니다 이게임 어렵긴하지만 여러분도 깔아보세요,5,2022,9,4,1,긍정,[0.9841208]
13387,최영우,요약하자면 갓겜 일일이벤트에 골드광산밖에 없는데 좀 재밌는 모드 많이 넣어두면 더 좋을거같아요,5,2022,9,11,1,긍정,[0.9716574]
13388,나라,적을 죽일때 타격감이 좋아서 좋고 여러가지 스킬 도 다양하고 재밌어서 점 드려요,5,2022,11,16,1,긍정,[0.98436326]
13389,고은사람,와 밖에 안나온다 진짜로 너무 꿀잼이고 현질안해도 레어템을 얻을수있어 좋고 게임이 어렵지 않아 게임을 몾하시는 분들께도 강추 드려요,5,2022,11,12,1,긍정,[0.98462546]
13390,콩이,장점은 에메랄드가 살짝구하기가힘들어요 흑우 추천합니다 그리고 장점 너무재밌서요,5,2022,11,8,1,긍정,[0.9697687]
13391,신민우,너무 재밌습니다다만 너무 짧습니다끝판깨고나니까 할게 없어요ㅜㅜ업데이트가 시급합니다,5,2022,10,20,1,긍정,[0.96276855]
13392,박달해,너무 재밌고 광고도 안 나와서 좋습니다 까지의 맵이있어서 오래할수도 있는것 같습니다 복받으세요 감사합니다,5,2022,10,13,1,긍정,[0.9845781]
13393,응응응,일단 처음부터 어려워서 지웠는데 달동안 지워도 계정이 유지 되더라구요ㅋㅋ 너무 행복해서 좋네요,5,2022,11,10,1,긍정,[0.9829789]
13394,양영미,재밌고 시간이 잘 갑니다 그리고 다른사람들은 업데이트를 했는데 저만 업데이트 버튼조차없네요ㅠㅠ,5,2022,11,15,1,긍정,[0.90010935]
13395,소시민,이게임이 성공을 하려면 배틀 시스템이 있어야 합니다 유저간 아이디 생성해서 지인끼리도 맵에서대 붙게 하는기능 또는 다대다 배틀기능을 만든다면 진짜 대박날 것입니다,5,2022,10,27,1,긍정,[0.5392551]
13396,최요나,스트레스도 풀리고 재미도 있고 완전 좋아요탕탕 특공대 한번 사용해 보세요,5,2022,10,7,1,긍정,[0.9845953]
13397,허소정,완전 재미있고중독성대박 보석도많이줘서 현질이필요없는것도좋고중간광고없어서너무좋아요,5,2022,10,29,1,긍정,[0.9846265]
13398,김태윤,탕탕수육 먹을때도 탕탕특공대 탕탕누군가 탕탕특공대 하다가쓰러진다 특특이점이 갑옷은 캐릭터에않보임 무기는 보임 공고부하다가 스트레스탕탕특공대 대대가리 딱대 뇌속에 탕탕특공대 들어간다 ㅅ,5,2022,9,26,1,부정,[0.9006537]
13399,강은희,제가요 이거해봤는데 샷건이랑 야구 방망이가 좋더라고요 샷건은 미니건으로 변해서 좋더라고요 또 야구 방망이는타격감 이랑 스트레스가 풀려요 그래서저는점 만점에 무한점 주고십네요,5,2022,10,20,1,긍정,[0.8413618]
13400,조로빈,안녕하세여 저는 한달정도 한 유저 입니다 퀄리티가 좋고 무과금도 재밌게할수있는 게임 입니다 그래서 저는 이 게임을 많이 추천합니다,5,2022,10,2,1,긍정,[0.98418486]
13401,조민종,데이터 없어도플레이 할수있어서 좋아요 그리고 재밌고 중독성이 강해서 계속플레이 하는게임인것같습니다,5,2022,10,28,1,긍정,[0.98452365]
13402,김지안,탕탕특겅대는총같다좀비를죽이게임인데 너무재미있음ㅋㅋ 나도 중독이되 하다보면 중독이되서 재미있음 탕탕특공대 추천한다냥,5,2022,11,15,1,긍정,[0.9794717]
13403,강도훈,이번에나온 파괴의힘이 너무 좋습니다 저는 파괴의힘으로 챕터를깨고 챕터 입니다 앞으로도 업데이트 열심히 해주세요,5,2022,11,1,1,긍정,[0.9746327]
13404,아나햐,게임은 재밌는데 매트리스 색깔이 눈이 아파요 색깔을 변경해주면 좋겠습니다,5,2022,10,3,1,긍정,[0.71826905]
13405,인피니,재밌어요 그대신 로딩중 프로대마다 튕깁니다 겨우 들어가도 분 이상을 못버텨요ㅠ,5,2022,10,6,1,긍정,[0.7394688]
13406,장세안,탕탕특공대 광고에서 자주 보이길레 설치했는데 정말 재밌네요ㅎㅎ 탕탕특공대 화이팅,5,2022,9,25,1,긍정,[0.9827114]
13407,Haden Back, 이랑 비슷하지만 개인적으로 그림체나 컨텐츠가 이게 더 재밌습니다,5,2022,8,26,1,긍정,[0.8920661]
13408,임수현,그냥하고 있었는데 핵걸려서 가 사라지고 좀비들에게 아무리 맞아도 안죽고 움직이지도 않아서요 근데 아무튼 깼어요 ,5,2022,11,6,1,긍정,[0.50764656]
13409,야무지계,게임은 재미있지만 계속계속해 봐도 해텍이 없습니다 그래도 랙이 안걸리고 신선하게 플래이 할 수 있는 점이 좋습니다,5,2022,10,13,1,긍정,[0.96659577]
13410,브롤친구 삼총사1,정말 재밌어요 현질안해도 장비가 안좋아도 점점 더 나아가면 전결국스테이지였어요 질리지도안아요 정말 재밌네요,5,2022,9,22,1,긍정,[0.9842276]
13411,이진우,재미있네요 단점이라고하긴 조금그러나 진동좀 없에주셨으면 좋겠네요선택으로 할수 있다거나,5,2022,9,28,1,긍정,[0.8461225]
13412,허현,진짜 너무재미있어요 자동으로나오는 광고도 안나오고 좀비들을죽이는게 너무스릴있고 죽음의 수레바퀴 한번얻으면 깰수있어요,5,2022,9,25,1,긍정,[0.98415124]
13413,김우주사랑,밸런스도 완벽하고 스트레스도 잘 풀리고 무과금도 쉽게 할 수 있는 완벽한 게임,5,2022,9,14,1,긍정,[0.9846164]
13414,양준혁,탕탕특공대 넘 재밌고요 나이가 적은 아이들도 쉽고 재미있게 이용할수있을것같아요 만들어주신 제작자님 감사합니다,5,2022,8,29,1,긍정,[0.9843084]
13415,인간,요즘에 할 겜이 없어서 심심했는데 하면서 이펙트도 좋고 중독성도 강해서 점 드릴게요 진짜 재밌습니다,5,2022,10,8,1,긍정,[0.9845873]
13416,서원희,이거 너무재미는있는데 버그가 있어요 왜냐하면 멈추지 않았는데 멈추는버그에요 근데버그가 아닌것같기도 해요 그래도 너무 재밌어요,5,2022,11,2,1,긍정,[0.8730214]
13417,임희만,광고보고 깔았는데 진짜 핵 꿀잼 입니다 그리고 무과금도 부담없이 즐글수 있을거 같아요 전 현질 했지만,5,2022,9,3,1,긍정,[0.9846156]
13418,Straight flush Royal,재미있어요 미니맵좀 만들어주세요미니맵에 캐릭 위치랑 드랍템 추적좀 될수있게 고려해주시고또 하나 무한으로 버티는 컨텐츠도 개발팀에 전달해주세요,5,2022,9,25,1,긍정,[0.8940419]
13419,초보그림산,좀비밭에서 살아남는게 흥미진진하고 재미있네요 모바일 게임 좋아하신 분이 있다면 추천 드릴게요,5,2022,10,2,1,긍정,[0.95734245]
13420,신지후,너우 재밌어요 근데 짜증나는것도 있습니다 제가 보석을 개주고 상자 개를 열었지만 튕겨서 아이템을 못 얻었습니다 이거 만 렉만 고쳐주세요 나머지는 너무 재밌어요,5,2022,10,5,1,긍정,[0.89333224]
13421,이글,아주 무난하게 재밌게 만든게임이고 성장도 빨라서 재미보기 쉽고 킬링타임용 게임이라 재미도 보장,5,2022,10,14,1,긍정,[0.98457205]
13422,박웅,이게임은 ㄹㅇ개인적으로성공할것같은 그 우주하마가 하는뱀파이어보자ㅠ더 재미있음 ㄹㅇ와 진짜 이런게임 너무 좋아 간편하고 광고도 없고자기가 선택해서 무기도 골룰수있음 넘좋아 꺄,5,2022,8,13,1,긍정,[0.9844318]
13423,뭐임마,처음에는 궁수의 전설같은 느낌이강했으나 플레이하면서 뱀파이어 서바이벌과 거의 비슷하다느꼇고 그래서 플레이하는 내내 지루하지않았다,5,2022,8,20,1,긍정,[0.9319668]
13424,5106박주영,돌파 기술은 세트만 잘 맞추면 개 다 되고 돌파조합 겹치면 다른 보조 더 할 수 있음 과금할 필요 없음 점 리뷰가 왜있는지 모르겠음,5,2022,10,12,1,긍정,[0.7886445]
13425,이윤진,뽐기할떼 좋은건 잘안나오지만 그레도 스테이지께는건쉬워요 업데이트가되서 뽐기도 확률이 높으면 좋으면 좋겠습니다,5,2022,9,7,1,긍정,[0.93349093]
13426,이윤호,게임을 하다 작은 오류가 있엇는데 운영자 분들께선 이런 사소한 문제도 빨리 해결하는 모습에 감동 받았습니다,5,2022,9,25,1,긍정,[0.98141426]
13427,Eunjin Jo,별을 개 주는 사람은 이해가 안 되네요 이 재밌는 게임에 별을 개주나요 탕탕특공대 강추 합니다 시간 떼우기 용으로도 좋고요,5,2022,10,18,1,긍정,[0.98230124]
13428,피카츄파츕스,꿀잼ㅋㅋㅋ 근데 번개가 너무 딸려요 차는데 너무 오래 걸리는데 조금 줄여주시면 안되나요ㅠㅠ,5,2022,8,22,1,긍정,[0.93577874]
13429,Google 사용자,와이파이 키고있어도 광고가 안나오고 광고가 선택인점이 진짜좋아요 그리고 게임하는것도 재미있어요,5,2022,9,17,1,긍정,[0.984219]
13430,조효찐링2,너무 재미있어요 보호막 레벨 되면 몬스터한테 데미지가 안들어가는 버그가 있습니다,5,2022,9,9,1,긍정,[0.9434455]
13431,송지민,재밌어요 다만 스킬이 더 다양했으면합니다 공짜게임하면서 현질은 적덩히 하면 더 재미날듯,5,2022,10,1,1,긍정,[0.9631759]
13432,몰랑,이게임 과금과 무과금의 차이가 너무 심하더라 급신발 하나바꿨다고 이속에 불길에ㅋㅋ 기본적인 템이 있어야 컨트롤이 가능한갓겜 하지마라 시간낭비다,5,2022,10,22,1,부정,[0.9729484]
13433,호허잇차,재밌어요 데미지 그래픽 온오프 기능 같은 것도 있으면 좋을 것 같아여,5,2022,9,8,1,긍정,[0.9836373]
13434,이지형,스트레스 풀기 정말 좋은게임 친구들이 해서 같이 해봤는데 재밌어하는 이유를 알겠네 업데이트 많이 해주세요,5,2022,10,6,1,긍정,[0.9659141]
13435,lebene s,다들 표절이라는데 좀 만히 비슷하기는 하지만 재미있고 템으로 스펙업이 되는것이 달라 괜찮았습니다,5,2022,8,26,1,긍정,[0.96499157]
13436,김수정,너무너무재밌어요 급 장비는없지만 제힘으로 노력하고 있어요근데 급 장비가 너무 안나와요ㅠㅠ,5,2022,9,25,1,긍정,[0.98072606]
13437,JM Han,단순하면서도 중독성있고 스팀의 뱀파이어 서바이벌보다 아기자기한 그래픽이라 오히려 더 좋네요,5,2022,11,4,1,긍정,[0.98399514]
13438,이곤,시간 가는줄 모르겠어요ㅋㅋ요즘 나오는 게임들 죽자고 과금유도만 해대는데 간만에 좋은게임 발견했네요,5,2022,10,21,1,긍정,[0.9709961]
13439,남유형삼,너무탁격감 좋고 재미있더라고요 근데 현질 안하고도 좋은탬이 안나와서 보석좀 나눔 해주시면 감사하겠네요아무튼 정말 재미있는게임이네요,5,2022,9,16,1,긍정,[0.9697651]
13440,박종혁,몇 시간 안해봤지만 게임플레이방식이 간단한데 조합모으는 다양한재미도있어서 지루하지않고 재밌넹용,5,2022,11,8,1,긍정,[0.98431814]
13441,설모TV,게임은 재미있습니다 하지만 과금요소가 좀 큰것같긴하네요 그것만 좀 고쳐주셨으면,5,2022,9,23,1,긍정,[0.7575943]
13442,김경민,이 게임을 다운하면 스트레스가 싹 풀린다 저는 스트레스많은 현대인께 이게임을 추천 합니다,5,2022,11,1,1,긍정,[0.7742939]
13443,김김,탕탕특공대 정말 재미있습니다심심할때 하면 재미있어요 탕탕특공대 화이팅,5,2022,10,26,1,긍정,[0.9794377]
13444,전칠석,재미있습니다 근데 무과금이 보석벌기가 좀 많이힘듬니다 보석벌이를 늘려주면 좀 더 좋은게임이 될것같습니다,5,2022,10,1,1,긍정,[0.87922406]
13445,최진규,너무 재미있어요 심심할때 하면 시간가는 줄도 모를 정도 에요 탕탕특공대 화이팅,5,2022,10,3,1,긍정,[0.9843711]
13446,조아라,탕탕특공대 너무 재밌고 스릴 있어요 그리고 탕탕특공대의 엘리트 장비 너프 시켜야 겠어요 너무 사기에요 탕탕특공대 만세,5,2022,9,30,1,긍정,[0.8975703]
13447,조병수,게임중 홈화면으로 나갔다가 들어오면 정상적으로 플레이가 되었었는데 안드로이드 웹 뷰 어플이 업데이트 되면서부터는 홈화면으로 나갔다가 다시 게임에 들어가면 강제종료가 됩니다 왜그런가요,5,2022,11,5,1,부정,[0.63732296]
13448,한정호,우리 아들덕에 시작했는데 단순한듯 하면서도 묘하게 어렵네요 시간때운기로 최고로 잼난게임 이네요,5,2022,10,9,1,긍정,[0.98375607]
13449,꼬까신,강제로 시청하게 하는 광고도 없구 무기도 다양해서 조합하는 재미가 있어요 넘 재밌어요,5,2022,9,4,1,긍정,[0.9846154]
13450,해은하,뱀파이어 서바이벌 핸드폰 버전 같은 느낌이들어서 아주 만족스러웠어요 그래도 뱀파서가 먼저나옴,5,2022,9,21,1,긍정,[0.9734272]
13451,윤수빈,할만 하고 재미있네요 라때 막혔는데 시간 기다리다 장비받고 그러니 쉬워지네요 보석 얻기 어렵지만 ,5,2022,9,20,1,긍정,[0.88567567]
13452,cys2141,간단하니 타임킬링 용으로 괜찮아요 현질과 노력의 차이가 크게 나지않으면 좋겠는데,5,2022,9,19,1,긍정,[0.88150215]
13453,하얀바닷가,음 뱀파이어 서바이벌 따라한 거긴 한데 재밌음 거기에 장비도 추가되니까 색다름,5,2022,9,28,1,긍정,[0.9743711]
13454,서수정,현질 안하고 까지 갔어요 정말정말재미있고 슈퍼울트라레이모스레전드레볼루션하이퍼제너레미티짱짱 재미있어요 탕탕특공대 최고의게임이에요,5,2022,10,28,1,긍정,[0.98460704]
13455,슈크림,랜덤으로 아이템 주는것도 재밌고 스테이지도 많아서 좋고 밸런스도 잘 맞는것같아요,5,2022,10,3,1,긍정,[0.98455054]
13456,황윤진,다 좋음 보상 좋고 재미있음 그런데 너무 스킬이 똑같아서 아쉬운 더 다양한 스킬 생기면 좋겠습니다,5,2022,9,13,1,긍정,[0.9775621]
13457,김민수,너무 재밌어요 스태이지마다 단계가 다르고 무기 이밴트도 있어서 무과금으로 플래이가능해서 좋아요,5,2022,10,24,1,긍정,[0.9845882]
13458,cerise,무과금 하기에 전혀 나쁘지 않음 이게 어렵다고 하는 사람은 오락실게임 만나면 게임기 박살낸다고 벽돌 들고 오겠네ㅋㅋ 하지만 갈수록 지루해져서 지움,5,2022,10,31,1,부정,[0.7658018]
13459,내이름,보라장비를 재료로 변환시키는 기능은 못해주시나요 장비에 먹이고 다운시키고 반복하기가 힘들어서,5,2022,11,5,1,부정,[0.57865345]
13460,악당,어 제가 이 게임 광고만 봤지 실제로 안 해봐습니다 그래어 실제로 해봐습니다 근게 너무 재미 이어 습니다 그래어 점을 ㅈ즌겁니다,5,2022,10,17,1,긍정,[0.9777209]
13461,승이겜폰이,너무너무 재미있습니다 근데 로그인란이 생겼으면 좋겠습니다 아이뒤로 저장해서 사용하고싶네요,5,2022,11,13,1,긍정,[0.9830493]
13462,이동목,재밌는데요 빠른순찰회를했지만 단풍안들어와요 이게정상입니까 게임은 잘만들었는데 버그같은거 수정좀해주세요,5,2022,10,9,1,부정,[0.53394604]
13463,유튭ᄇᄂᄇ,뱀파이어 서바이벌 따라만든것 같지만 자체 완성도도 엄청 좋고 간만에 재밌는 게임 발견해서 좋아요 흥하세요,5,2022,9,7,1,긍정,[0.98458487]
13464,김진선,너무 중독성있고 시간이 남으면 정말 재밌게 할수 있어서 한번 하면 멈출수없는 게임이네요 ㅎㅎ,5,2022,10,15,1,긍정,[0.9825965]
